order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_revenue,discount_applied,final_price
4599,2708,1120,1,85415.3,9641.29,75774.01,0,85415.3
4600,2709,354,2,2738.94,68.87,5409.01,10,2465.0460000000003
4601,2709,510,1,2532.26,88.14,2444.12,30,1772.582
4602,2710,495,2,61768.34,0.0,123536.68,10,55591.506
4603,2711,927,2,181542.75,0.0,363085.5,10,163388.475
4604,2712,810,1,26333.87,1020.27,25313.6,20,21067.096
4605,2712,1137,1,1817.59,165.05,1652.54,10,1635.831
4606,2712,927,2,181542.75,23584.48,339501.02,0,181542.75
4607,2712,424,1,2557.15,142.48,2414.67,30,1790.005
4608,2713,510,1,2532.26,49.14,2483.12,30,1772.582
4609,2713,496,1,28606.14,3625.88,24980.26,0,28606.14
4610,2714,1282,2,41855.8,8645.35,75066.25,10,37670.22
4611,2715,615,1,513.46,45.57,467.89,10,462.114
4612,2715,413,2,2455.33,281.38,4629.28,20,1964.264
4613,2716,342,2,4315.91,1046.88,7584.94,10,3884.319
4614,2717,1383,1,1971.98,10.5,1961.48,30,1380.386
4615,2717,347,1,38655.66,255.54,38400.12,10,34790.094000000005
4616,2717,1314,1,2752.88,370.56,2382.32,20,2202.304
4617,2717,197,1,4870.47,528.59,4341.88,30,3409.329
4618,2717,786,1,521.58,16.07,505.51,30,365.106
4619,2718,882,2,151.22,0.0,302.44,30,105.854
4620,2719,565,1,823.08,0.0,823.08,10,740.772
4621,2719,110,1,118575.77,0.0,118575.77,30,83003.039
4622,2720,371,1,8486.38,511.65,7974.73,0,8486.38
4623,2721,665,1,2040.79,0.0,2040.79,10,1836.711
4624,2722,1348,1,3802.67,0.0,3802.67,0,3802.67
4625,2722,1432,1,1342.16,0.0,1342.16,30,939.512
4626,2723,1365,1,75380.11,9899.68,65480.43,20,60304.088
4627,2723,621,1,2134.64,126.85,2007.79,10,1921.176
4628,2723,1148,1,35366.0,2344.14,33021.86,30,24756.2
4629,2724,550,1,2021.43,38.51,1982.92,30,1415.001
4630,2725,93,1,26807.56,0.0,26807.56,20,21446.048000000003
4631,2726,948,1,3718.48,390.93,3327.55,30,2602.936
4632,2727,1024,1,2654.56,0.0,2654.56,30,1858.192
4633,2728,1526,1,111921.52,12476.09,99445.43,20,89537.21600000001
4634,2729,897,1,1844.43,239.51,1604.92,20,1475.544
4635,2729,573,1,2677.84,222.85,2454.99,10,2410.056
4636,2730,745,1,64361.62,0.0,64361.62,20,51489.296
4637,2731,1029,2,4067.39,0.0,8134.78,30,2847.173
4638,2732,632,1,2584.26,141.72,2442.54,30,1808.982
4639,2733,164,1,5969.19,719.66,5249.53,0,5969.19
4640,2734,356,1,5467.85,0.0,5467.85,0,5467.85
4641,2735,732,1,29208.99,0.0,29208.99,10,26288.091
4642,2735,1045,1,3767.71,0.0,3767.71,10,3390.9390000000003
4643,2736,103,1,3868.11,0.0,3868.11,10,3481.299
4644,2736,928,1,2851.06,0.0,2851.06,0,2851.06
4645,2737,87,1,3322.65,337.09,2985.56,20,2658.1200000000003
4646,2737,1300,2,1951.79,396.97,3506.61,20,1561.432
4647,2738,906,1,52750.88,0.0,52750.88,20,42200.704
4648,2738,1193,1,7680.86,0.0,7680.86,0,7680.86
4649,2739,454,1,79042.42,0.0,79042.42,20,63233.936
4650,2740,612,1,1008.02,73.83,934.19,0,1008.02
4651,2740,989,1,673.12,62.99,610.13,30,471.184
4652,2740,1350,1,1796.88,26.53,1770.35,0,1796.88
4653,2741,1268,1,30703.2,3709.81,26993.39,10,27632.88
4654,2742,276,1,64431.04,0.0,64431.04,30,45101.728
4655,2742,1225,1,100562.21,0.0,100562.21,20,80449.76800000001
4656,2742,446,1,2938.62,0.0,2938.62,30,2057.034
4657,2743,19,1,2902.38,0.0,2902.38,20,2321.904
4658,2743,1162,1,5062.81,0.0,5062.81,0,5062.81
4659,2743,223,3,986.9,0.0,2960.7,10,888.21
4660,2744,225,1,1280.27,0.0,1280.27,0,1280.27
4661,2745,912,1,767.48,0.0,767.48,10,690.7320000000001
4662,2746,498,1,6323.41,115.92,6207.49,20,5058.728
4663,2747,1029,1,4067.39,0.0,4067.39,10,3660.651
4664,2748,1542,2,1880.53,0.0,3761.06,10,1692.477
4665,2749,767,1,2061.1,0.0,2061.1,0,2061.1
4666,2749,1595,1,18497.48,0.0,18497.48,30,12948.236
4667,2750,261,1,38676.18,3280.86,35395.32,0,38676.18
4668,2750,51,2,467.19,71.79,862.59,0,467.19
4669,2751,1199,1,1211.39,103.28,1108.11,30,847.9730000000001
4670,2752,1236,2,529.36,33.3,1025.42,0,529.36
4671,2753,40,2,29011.05,5128.46,52893.64,20,23208.84
4672,2753,465,2,3059.86,766.48,5353.24,0,3059.86
4673,2754,1596,1,4337.02,446.74,3890.28,10,3903.3180000000007
4674,2754,712,1,14513.0,748.35,13764.65,30,10159.1
4675,2755,646,1,1812.4,227.42,1584.98,30,1268.68
4676,2755,1549,1,1129.63,47.03,1082.6,0,1129.63
4677,2755,160,1,589.97,65.56,524.41,30,412.979
4678,2755,1109,1,84890.72,5610.31,79280.41,20,67912.576
4679,2756,450,1,162867.91,7368.4,155499.51,0,162867.91
4680,2756,1572,1,2427.87,146.4,2281.47,20,1942.296
4681,2756,1220,1,37492.11,867.04,36625.07,20,29993.688
4682,2757,1069,1,40522.57,876.03,39646.54,10,36470.313
4683,2758,1201,1,74263.81,1427.78,72836.03,20,59411.048
4684,2759,1182,3,2775.93,0.0,8327.79,0,2775.93
4685,2760,713,1,1957.25,0.0,1957.25,30,1370.0749999999998
4686,2761,882,1,151.22,8.81,142.41,30,105.854
4687,2761,574,1,2746.95,294.4,2452.55,10,2472.255
4688,2762,396,1,2865.73,379.08,2486.65,30,2006.011
4689,2762,544,2,28257.91,8402.46,48113.36,10,25432.119
4690,2763,1571,1,365.21,4.4,360.81,10,328.689
4691,2764,1319,1,143495.9,8733.71,134762.19,20,114796.72
4692,2765,660,1,41679.89,0.0,41679.89,20,33343.912000000004
4693,2765,92,1,55734.91,0.0,55734.91,30,39014.437
4694,2765,480,1,3056.45,0.0,3056.45,20,2445.16
4695,2765,1421,1,343.43,0.0,343.43,20,274.744
4696,2766,1393,1,36343.46,2588.27,33755.19,20,29074.768
4697,2767,872,1,369.78,13.21,356.57,10,332.802
4698,2768,35,1,1495.14,0.0,1495.14,30,1046.598
4699,2769,1337,1,618.42,18.11,600.31,0,618.42
4700,2770,996,3,7148.19,2835.49,18609.08,0,7148.19
4701,2770,924,1,3898.29,357.89,3540.4,20,3118.632
4702,2770,333,1,71887.84,530.86,71356.98,30,50321.488
4703,2771,1558,1,1952.71,178.54,1774.17,0,1952.71
4704,2772,77,2,375.9,22.52,729.28,30,263.13
4705,2773,137,3,1739.85,729.56,4489.99,20,1391.88
4706,2773,1526,1,111921.52,2022.45,109899.07,10,100729.368
4707,2774,82,1,2097.58,0.0,2097.58,20,1678.064
4708,2774,506,2,1834.39,0.0,3668.78,0,1834.39
4709,2775,768,1,50561.03,4936.04,45624.99,0,50561.03
4710,2776,227,1,54300.88,4112.26,50188.62,20,43440.704
4711,2776,817,3,2091.51,868.85,5405.68,20,1673.2080000000003
4712,2777,363,1,3377.19,328.98,3048.21,10,3039.471
4713,2777,1001,1,47120.94,6475.7,40645.24,20,37696.752
4714,2777,93,1,26807.56,3100.57,23706.99,20,21446.048000000003
4715,2778,385,3,1018.09,114.72,2939.55,0,1018.09
4716,2779,667,1,2282.98,0.0,2282.98,0,2282.98
4717,2779,470,2,2088.11,0.0,4176.22,30,1461.677
4718,2779,867,1,26390.91,0.0,26390.91,0,26390.91
4719,2779,1275,1,278.67,0.0,278.67,0,278.67
4720,2780,1055,1,61678.24,5875.86,55802.38,20,49342.592
4721,2780,528,1,1071.66,55.92,1015.74,20,857.3280000000001
4722,2781,1267,2,2049.76,0.0,4099.52,10,1844.7840000000003
4723,2782,368,1,53610.72,874.92,52735.8,30,37527.504
4724,2783,960,3,1955.05,0.0,5865.15,20,1564.04
4725,2784,1045,1,3767.71,61.84,3705.87,0,3767.71
4726,2785,1115,1,116186.43,12476.47,103709.96,20,92949.144
4727,2786,679,2,3603.31,0.0,7206.62,30,2522.317
4728,2787,1110,2,1968.96,0.0,3937.92,20,1575.168
4729,2787,1234,1,108776.14,0.0,108776.14,30,76143.298
4730,2788,1599,3,4254.12,0.0,12762.36,10,3828.708
4731,2789,1105,1,14005.91,1883.21,12122.7,10,12605.319
4732,2789,1324,1,70919.44,2844.56,68074.88,20,56735.552
4733,2789,1275,1,278.67,5.98,272.69,0,278.67
4734,2789,331,1,24483.71,2503.38,21980.33,20,19586.968
4735,2789,1213,1,56227.35,6933.6,49293.75,10,50604.615
4736,2790,1066,1,25768.02,1963.77,23804.25,10,23191.218
4737,2791,278,1,28596.87,0.0,28596.87,30,20017.809
4738,2792,1549,1,1129.63,167.59,962.04,30,790.741
4739,2793,1105,1,14005.91,0.0,14005.91,0,14005.91
4740,2794,874,1,331.29,0.0,331.29,0,331.29
4741,2794,892,1,1931.15,0.0,1931.15,10,1738.035
4742,2794,1337,2,618.42,0.0,1236.84,0,618.42
4743,2795,1063,3,2532.13,179.98,7416.41,30,1772.491
4744,2796,1251,1,5415.24,0.0,5415.24,20,4332.192
4745,2797,1047,1,1308.14,0.0,1308.14,0,1308.14
4746,2798,1001,2,47120.94,0.0,94241.88,10,42408.846000000005
4747,2799,573,1,2677.84,0.0,2677.84,10,2410.056
4748,2800,1542,1,1880.53,0.0,1880.53,0,1880.53
4749,2801,1076,1,439.99,0.0,439.99,0,439.99
4750,2801,1199,1,1211.39,0.0,1211.39,10,1090.2510000000002
4751,2802,946,1,69896.98,4055.91,65841.07,20,55917.584
4752,2803,1519,1,2297.98,202.4,2095.58,10,2068.182
4753,2804,956,1,2547.65,357.36,2190.29,30,1783.355
4754,2804,849,1,44704.26,6633.0,38071.26,0,44704.26
4755,2805,1031,1,356.88,51.17,305.71,30,249.816
4756,2805,176,2,95686.66,17993.35,173379.97,20,76549.32800000001
4757,2806,1069,1,40522.57,1012.58,39509.99,20,32418.056
4758,2807,102,2,47452.25,1798.32,93106.18,0,47452.25
4759,2808,1529,1,90803.24,0.0,90803.24,10,81722.91600000001
4760,2809,1471,1,3182.48,187.74,2994.74,20,2545.9840000000004
4761,2810,1370,1,62115.24,6957.14,55158.1,0,62115.24
4762,2810,410,1,3297.12,165.02,3132.1,0,3297.12
4763,2810,181,1,40273.05,1073.03,39200.02,0,40273.05
4764,2810,207,1,796.08,52.95,743.13,30,557.256
4765,2811,810,2,26333.87,0.0,52667.74,10,23700.483
4766,2812,1236,1,529.36,36.57,492.79,20,423.48800000000006
4767,2813,183,2,2735.6,757.32,4713.88,10,2462.04
4768,2814,1238,1,916.17,0.0,916.17,10,824.553
4769,2815,1298,1,2653.12,0.0,2653.12,30,1857.184
4770,2816,1241,1,1430.84,168.03,1262.81,0,1430.84
4771,2816,1126,1,44621.09,6125.13,38495.96,20,35696.872
4772,2817,264,1,1134.64,0.0,1134.64,10,1021.1760000000002
4773,2818,1173,1,33473.5,0.0,33473.5,30,23431.45
4774,2819,830,1,37463.22,0.0,37463.22,0,37463.22
4775,2820,1161,1,165567.2,0.0,165567.2,20,132453.76
4776,2821,699,1,3048.78,0.0,3048.78,0,3048.78
4777,2821,833,1,3282.57,0.0,3282.57,20,2626.0560000000005
4778,2822,354,1,2738.94,134.56,2604.38,30,1917.258
4779,2823,155,2,6759.98,0.0,13519.96,10,6083.982
4780,2824,742,1,3902.24,557.24,3345.0,10,3512.016
4781,2824,1036,1,4064.58,386.06,3678.52,0,4064.58
4782,2825,1339,1,21281.34,0.0,21281.34,0,21281.34
4783,2826,986,1,57564.41,4728.58,52835.83,10,51807.969000000005
4784,2826,671,1,24780.62,874.81,23905.81,10,22302.558
4785,2827,942,1,913.32,56.94,856.38,10,821.988
4786,2828,813,1,46231.71,4486.85,41744.86,20,36985.368
4787,2829,1450,1,2010.76,301.08,1709.68,0,2010.76
4788,2829,841,1,81685.68,5331.14,76354.54,0,81685.68
4789,2829,1207,1,144.94,19.87,125.07,20,115.952
4790,2830,228,1,1579.03,0.0,1579.03,10,1421.127
4791,2831,80,1,5102.56,0.0,5102.56,10,4592.304
4792,2832,17,3,526.33,29.11,1549.88,30,368.431
4793,2833,80,1,5102.56,220.55,4882.01,30,3571.792
4794,2834,315,1,29996.05,1103.1,28892.95,30,20997.235
4795,2835,38,1,175329.35,0.0,175329.35,10,157796.415
4796,2835,1282,1,41855.8,0.0,41855.8,0,41855.8
4797,2836,547,1,1846.34,44.22,1802.12,10,1661.706
4798,2837,394,2,2706.99,0.0,5413.98,30,1894.893
4799,2838,301,1,3075.11,122.79,2952.32,30,2152.577
4800,2838,1249,1,2813.36,269.45,2543.91,20,2250.688
4801,2839,550,1,2021.43,0.0,2021.43,30,1415.001
4802,2839,77,1,375.9,0.0,375.9,10,338.31
4803,2839,833,1,3282.57,0.0,3282.57,10,2954.313
4804,2840,771,1,2630.46,236.12,2394.34,20,2104.368
4805,2841,80,1,5102.56,457.69,4644.87,10,4592.304
4806,2842,889,1,3143.04,137.75,3005.29,20,2514.432
4807,2843,137,1,1739.85,107.79,1632.06,10,1565.865
4808,2844,352,2,93433.5,23076.11,163790.89,20,74746.8
4809,2844,1427,1,1223.85,142.73,1081.12,10,1101.465
4810,2845,319,1,6678.03,0.0,6678.03,20,5342.424
4811,2846,1422,1,1818.34,0.0,1818.34,20,1454.672
4812,2847,990,1,79255.34,6732.47,72522.87,30,55478.738
4813,2847,605,1,3237.95,130.12,3107.83,30,2266.565
4814,2847,625,1,334.12,2.02,332.1,20,267.296
4815,2847,286,1,2792.23,57.18,2735.05,20,2233.784
4816,2847,857,1,119370.94,2869.89,116501.05,20,95496.752
4817,2848,359,3,35865.56,0.0,107596.68,20,28692.448
4818,2849,70,1,2559.4,17.58,2541.82,0,2559.4
4819,2850,1231,1,2323.31,0.0,2323.31,10,2090.979
4820,2850,179,1,71832.87,0.0,71832.87,30,50283.00899999999
4821,2850,218,1,6415.67,0.0,6415.67,10,5774.103
4822,2851,939,1,2627.03,0.0,2627.03,20,2101.6240000000003
4823,2851,274,2,61941.5,0.0,123883.0,30,43359.05
4824,2852,1363,1,3136.2,213.15,2923.05,10,2822.58
4825,2852,1530,1,2958.0,246.16,2711.84,30,2070.6
4826,2853,538,1,636.0,0.0,636.0,0,636.0
4827,2853,1032,1,3691.19,0.0,3691.19,10,3322.071
4828,2854,32,2,37169.45,6504.81,67834.09,0,37169.45
4829,2855,1561,2,2387.8,216.96,4558.64,0,2387.8
4830,2856,735,1,70211.49,1948.58,68262.91,0,70211.49
4831,2857,538,1,636.0,42.67,593.33,30,445.2
4832,2858,1505,1,43480.18,1612.4,41867.78,20,34784.144
4833,2859,965,1,1353.94,19.05,1334.89,0,1353.94
4834,2859,883,3,5242.7,947.6,14780.5,20,4194.16
4835,2860,1126,1,44621.09,3506.92,41114.17,10,40158.981
4836,2861,946,2,69896.98,14580.64,125213.32,10,62907.282
4837,2862,1353,2,2813.37,618.55,5008.19,20,2250.696
4838,2863,567,1,3731.6,359.17,3372.43,10,3358.44
4839,2863,590,1,19908.38,2661.91,17246.47,30,13935.866
4840,2864,1046,1,9087.52,0.0,9087.52,20,7270.016
4841,2865,1307,1,2847.02,235.98,2611.04,10,2562.318
4842,2866,1596,1,4337.02,37.56,4299.46,20,3469.6160000000004
4843,2866,411,1,2910.53,376.39,2534.14,0,2910.53
4844,2866,551,1,2682.04,143.3,2538.74,20,2145.632
4845,2867,377,1,53405.16,7747.23,45657.93,10,48064.64400000001
4846,2867,977,1,1685.73,248.34,1437.39,30,1180.011
4847,2868,214,2,16299.24,3460.75,29137.73,20,13039.392
4848,2868,1116,1,9372.19,1283.47,8088.72,30,6560.533
4849,2869,1013,1,2832.66,147.99,2684.67,30,1982.862
4850,2869,54,1,86418.7,5956.0,80462.7,20,69134.96
4851,2870,355,1,2452.28,188.3,2263.98,20,1961.8240000000003
4852,2870,626,1,2262.96,246.9,2016.06,0,2262.96
4853,2871,679,1,3603.31,0.0,3603.31,30,2522.317
4854,2872,170,1,100878.51,0.0,100878.51,0,100878.51
4855,2872,1283,1,1043.73,0.0,1043.73,30,730.611
4856,2873,659,1,70554.19,7689.96,62864.23,0,70554.19
4857,2873,162,1,1247.4,77.31,1170.09,20,997.92
4858,2874,255,2,109573.83,20398.35,198749.31,20,87659.06400000001
4859,2875,794,2,2509.16,514.7,4503.62,30,1756.4119999999998
4860,2876,1406,1,34181.12,0.0,34181.12,20,27344.896000000004
4861,2877,1048,1,71604.88,6759.91,64844.97,10,64444.39200000001
4862,2877,135,1,2028.61,201.9,1826.71,30,1420.0269999999998
4863,2878,1421,1,343.43,0.0,343.43,10,309.087
4864,2878,749,2,5523.77,0.0,11047.54,10,4971.393000000001
4865,2879,98,1,2400.3,76.51,2323.79,20,1920.24
4866,2880,853,1,2122.25,0.0,2122.25,20,1697.8000000000002
4867,2881,1156,2,96292.57,0.0,192585.14,10,86663.31300000001
4868,2881,4,1,121078.87,0.0,121078.87,30,84755.20899999999
4869,2881,70,1,2559.4,0.0,2559.4,30,1791.58
4870,2881,598,1,3271.1,0.0,3271.1,10,2943.99
4871,2882,192,1,32254.74,0.0,32254.74,0,32254.74
4872,2883,1511,1,26635.3,5.38,26629.92,0,26635.3
4873,2884,1518,1,13829.56,0.0,13829.56,0,13829.56
4874,2885,1294,2,31639.3,792.06,62486.54,0,31639.3
4875,2885,594,1,1492.9,161.41,1331.49,10,1343.61
4876,2886,1037,1,110609.66,0.0,110609.66,20,88487.728
4877,2886,1279,1,4693.11,0.0,4693.11,30,3285.177
4878,2887,1346,3,3515.07,75.26,10469.95,10,3163.563
4879,2888,1334,2,1811.5,0.0,3623.0,10,1630.35
4880,2889,1463,1,77244.61,0.0,77244.61,20,61795.688
4881,2890,131,1,26403.44,3634.24,22769.2,30,18482.408
4882,2891,963,1,121884.72,2011.57,119873.15,30,85319.30399999999
4883,2891,862,1,68245.35,10209.72,58035.63,20,54596.280000000006
4884,2891,1284,1,102271.11,12154.68,90116.43,20,81816.888
4885,2891,912,2,767.48,58.47,1476.49,10,690.7320000000001
4886,2892,719,2,17225.88,1210.49,33241.27,0,17225.88
4887,2892,115,1,362.06,0.2,361.86,30,253.442
4888,2892,615,1,513.46,4.6,508.86,0,513.46
4889,2892,832,1,422.4,2.02,420.38,0,422.4
4890,2892,1055,1,61678.24,6507.61,55170.63,0,61678.24
4891,2893,882,1,151.22,16.48,134.74,30,105.854
4892,2894,442,1,1278.0,0.0,1278.0,10,1150.2
4893,2895,209,3,44783.42,17909.45,116440.81,0,44783.42
4894,2895,1508,2,2634.42,494.58,4774.26,20,2107.536
4895,2896,548,1,1506.84,0.0,1506.84,10,1356.156
4896,2897,886,2,293.19,0.0,586.38,10,263.871
4897,2897,1092,1,48077.53,0.0,48077.53,20,38462.024
4898,2897,1116,2,9372.19,0.0,18744.38,20,7497.752
4899,2897,1383,1,1971.98,0.0,1971.98,20,1577.584
4900,2897,1335,1,33011.51,0.0,33011.51,20,26409.208
4901,2898,875,1,28152.68,2436.15,25716.53,20,22522.144
4902,2898,571,1,136354.08,14648.76,121705.32,30,95447.856
4903,2898,1583,1,1683.61,134.22,1549.39,20,1346.888
4904,2899,425,3,4814.38,0.0,14443.14,10,4332.942
4905,2899,725,1,38653.89,0.0,38653.89,10,34788.501000000004
4906,2900,831,1,3180.63,282.44,2898.19,30,2226.441
4907,2900,1393,1,36343.46,3008.32,33335.14,30,25440.422
4908,2901,243,1,67752.1,8298.02,59454.08,0,67752.1
4909,2902,371,1,8486.38,286.92,8199.46,30,5940.465999999999
4910,2902,1555,1,2372.47,35.71,2336.76,20,1897.976
4911,2903,135,1,2028.61,226.71,1801.9,0,2028.61
4912,2904,847,1,1450.17,11.0,1439.17,0,1450.17
4913,2904,978,1,2725.86,158.47,2567.39,10,2453.2740000000003
4914,2905,254,1,1161.26,0.0,1161.26,30,812.882
4915,2906,862,1,68245.35,0.0,68245.35,30,47771.745
4916,2907,1178,2,88183.51,0.0,176367.02,30,61728.457
4917,2908,726,1,117534.69,3591.32,113943.37,0,117534.69
4918,2908,316,1,4284.75,50.84,4233.91,30,2999.325
4919,2909,996,3,7148.19,0.0,21444.57,30,5003.732999999999
4920,2910,591,1,1912.99,21.16,1891.83,20,1530.392
4921,2911,1221,2,979.8,0.0,1959.6,10,881.8199999999999
4922,2911,1217,1,2877.25,0.0,2877.25,20,2301.8
4923,2912,1005,1,5455.75,761.71,4694.04,10,4910.175
4924,2913,604,1,31737.7,0.0,31737.7,10,28563.93
4925,2914,423,1,2704.23,17.51,2686.72,10,2433.807
4926,2914,1092,2,48077.53,13718.69,82436.37,30,33654.271
4927,2914,1401,1,3069.45,237.51,2831.94,30,2148.615
4928,2914,1004,1,2995.17,260.93,2734.24,20,2396.136
4929,2914,824,2,7090.32,1920.55,12260.09,30,4963.223999999999
4930,2915,665,1,2040.79,226.95,1813.84,10,1836.711
4931,2915,621,3,2134.64,515.17,5888.75,20,1707.712
4932,2915,609,1,3352.06,491.33,2860.73,0,3352.06
4933,2915,1514,1,411.96,1.16,410.8,10,370.764
4934,2916,141,1,1702.25,133.54,1568.71,10,1532.025
4935,2917,1092,2,48077.53,11571.2,84583.86,30,33654.271
4936,2918,752,1,9440.91,197.42,9243.49,30,6608.637
4937,2919,188,1,43239.04,3580.26,39658.78,20,34591.232
4938,2920,925,1,405.11,0.0,405.11,20,324.088
4939,2921,506,1,1834.39,0.0,1834.39,10,1650.951
4940,2922,1044,3,9021.21,0.0,27063.63,20,7216.968
4941,2922,1050,1,2146.23,0.0,2146.23,0,2146.23
4942,2922,45,1,5292.4,0.0,5292.4,0,5292.4
4943,2922,219,1,4417.46,0.0,4417.46,30,3092.222
4944,2923,962,1,1108.44,142.43,966.01,10,997.596
4945,2924,197,1,4870.47,619.66,4250.81,10,4383.423000000001
4946,2925,1184,2,1670.78,0.0,3341.56,20,1336.624
4947,2926,1492,2,2438.62,278.1,4599.14,10,2194.758
4948,2927,144,1,2699.16,0.0,2699.16,0,2699.16
4949,2928,1457,1,60301.61,3966.41,56335.2,10,54271.449
4950,2929,63,1,58822.41,2963.9,55858.51,20,47057.92800000001
4951,2929,597,2,2650.0,758.51,4541.49,20,2120.0
4952,2930,109,1,1838.39,0.0,1838.39,10,1654.5510000000002
4953,2930,263,1,4480.11,0.0,4480.11,20,3584.088
4954,2931,897,1,1844.43,0.0,1844.43,0,1844.43
4955,2932,697,1,415.23,48.24,366.99,20,332.184
4956,2932,1194,1,1471.98,21.25,1450.73,30,1030.386
4957,2933,1563,1,30864.11,289.7,30574.41,20,24691.288
4958,2934,602,1,3153.82,14.44,3139.38,0,3153.82
4959,2934,421,1,468.23,18.79,449.44,30,327.761
4960,2934,1241,1,1430.84,184.17,1246.67,20,1144.672
4961,2934,1253,1,1517.66,111.18,1406.48,0,1517.66
4962,2934,768,1,50561.03,472.75,50088.28,0,50561.03
4963,2935,1579,1,2698.3,0.0,2698.3,20,2158.6400000000003
4964,2935,1584,1,750.13,0.0,750.13,10,675.117
4965,2936,796,2,1566.44,375.15,2757.73,20,1253.152
4966,2937,14,1,2125.0,144.63,1980.37,0,2125.0
4967,2938,1155,2,608.12,0.0,1216.24,20,486.496
4968,2939,384,1,4128.03,563.92,3564.11,0,4128.03
4969,2940,252,3,2068.04,0.0,6204.12,20,1654.432
4970,2940,483,1,14895.15,0.0,14895.15,10,13405.635
4971,2940,950,1,2629.74,0.0,2629.74,20,2103.792
4972,2941,811,2,1385.81,391.21,2380.41,0,1385.81
4973,2942,1319,2,143495.9,0.0,286991.8,10,129146.31
4974,2943,1506,1,4761.53,160.32,4601.21,10,4285.377
4975,2944,620,1,172365.66,11019.47,161346.19,10,155129.094
4976,2945,781,1,78876.75,11006.61,67870.14,10,70989.075
4977,2946,10,1,661.22,0.0,661.22,20,528.976
4978,2946,728,1,36071.09,0.0,36071.09,0,36071.09
4979,2947,793,1,78038.07,0.0,78038.07,20,62430.456000000006
4980,2948,1590,1,154961.7,7289.05,147672.65,10,139465.53000000003
4981,2949,557,1,40353.14,146.61,40206.53,10,36317.826
4982,2950,1428,2,1939.56,0.0,3879.12,0,1939.56
4983,2951,822,1,28372.98,0.0,28372.98,30,19861.086
4984,2951,928,1,2851.06,0.0,2851.06,0,2851.06
4985,2952,9,1,36017.37,2218.36,33799.01,20,28813.896000000004
4986,2953,129,2,879.21,130.35,1628.07,10,791.2890000000001
4987,2954,196,1,61624.8,343.55,61281.25,10,55462.32000000001
4988,2955,74,2,2354.49,0.0,4708.98,0,2354.49
4989,2956,124,2,1916.25,0.0,3832.5,10,1724.625
4990,2956,602,1,3153.82,0.0,3153.82,10,2838.438
4991,2957,345,1,1234.99,176.07,1058.92,0,1234.99
4992,2958,1342,1,2246.14,0.0,2246.14,10,2021.526
4993,2958,1267,1,2049.76,0.0,2049.76,0,2049.76
4994,2959,1445,1,1339.23,170.43,1168.8,10,1205.307
4995,2960,954,1,9901.09,65.65,9835.44,20,7920.872
4996,2960,896,1,1901.81,166.47,1735.34,20,1521.448
4997,2960,1182,1,2775.93,408.27,2367.66,10,2498.337
4998,2960,24,1,143987.71,10626.89,133360.82,20,115190.168
4999,2960,941,1,2360.32,182.43,2177.89,30,1652.224
5000,2961,508,1,93055.46,4501.58,88553.88,20,74444.368
5001,2962,700,1,7717.28,0.0,7717.28,30,5402.096
5002,2963,663,1,4145.53,0.0,4145.53,10,3730.977
5003,2964,712,1,14513.0,810.35,13702.65,10,13061.7
5004,2965,900,1,1911.43,0.0,1911.43,30,1338.001
5005,2966,228,1,1579.03,169.71,1409.32,20,1263.2240000000002
5006,2967,1520,1,2002.68,244.41,1758.27,30,1401.876
5007,2968,301,1,3075.11,71.58,3003.53,20,2460.088
5008,2969,1256,1,3347.61,242.83,3104.78,20,2678.088
5009,2970,505,1,2649.54,0.0,2649.54,0,2649.54
5010,2971,1142,1,99.91,0.0,99.91,20,79.928
5011,2972,766,1,77346.82,0.0,77346.82,10,69612.138
5012,2973,182,1,143105.46,7823.05,135282.41,20,114484.368
5013,2973,135,2,2028.61,160.5,3896.72,0,2028.61
5014,2973,279,3,41417.49,12473.27,111779.2,0,41417.49
5015,2974,751,1,808.3,0.0,808.3,30,565.81
5016,2975,797,1,40285.16,3540.13,36745.03,30,28199.612
5017,2976,709,2,2013.15,0.0,4026.3,0,2013.15
5018,2977,1523,3,398.9,53.33,1143.37,30,279.23
5019,2978,1194,1,1471.98,113.69,1358.29,10,1324.7820000000002
5020,2978,598,1,3271.1,70.1,3201.0,10,2943.99
5021,2979,276,1,64431.04,6160.37,58270.67,0,64431.04
5022,2980,524,1,37908.59,763.89,37144.7,0,37908.59
5023,2980,385,1,1018.09,53.11,964.98,30,712.663
5024,2981,771,2,2630.46,217.84,5043.08,20,2104.368
5025,2982,1011,1,105248.63,14630.41,90618.22,20,84198.90400000001
5026,2983,1005,1,5455.75,0.0,5455.75,20,4364.6
5027,2983,565,1,823.08,0.0,823.08,0,823.08
5028,2983,293,1,40759.07,0.0,40759.07,10,36683.163
5029,2983,366,1,1689.79,0.0,1689.79,0,1689.79
5030,2983,1439,1,8502.05,0.0,8502.05,20,6801.639999999999
5031,2984,1418,1,4295.24,422.92,3872.32,30,3006.668
5032,2985,1008,1,237.87,0.0,237.87,20,190.296
5033,2986,1122,2,3238.36,0.0,6476.72,10,2914.5240000000003
5034,2986,1231,1,2323.31,0.0,2323.31,20,1858.648
5035,2986,1056,1,2409.82,0.0,2409.82,30,1686.874
5036,2986,797,1,40285.16,0.0,40285.16,10,36256.64400000001
5037,2986,858,1,1887.65,0.0,1887.65,30,1321.355
5038,2987,1412,1,4726.92,260.17,4466.75,20,3781.536
